record_id,doi,title,year,venue,venue_type,ai_type,genai_llm_agentic_flag,tafs_final,csds_final,css_final,esrs_final,gap_a_final,gap_b_final,under_specified_final,evidence_depth_label,confidence_label,abstract_word_count,open_access,citation_count,layer
R0937,10.XXXX/hciai.2024.0937,"[Count-only paper 937, 2024] Abstract <75 words — no index scores",2024,CHI,conference,generative_ai,true,,,,,false,false,false,L1,low,62,false,13,B_count_only
R0938,10.XXXX/hciai.2024.0938,"[Count-only paper 938, 2024] Abstract <75 words — no index scores",2024,CHI,conference,generative_ai,true,,,,,false,false,false,L1,low,21,false,20,B_count_only
R0939,10.XXXX/hciai.2024.0939,"[Count-only paper 939, 2024] Abstract <75 words — no index scores",2024,IwC,journal,agentic_ai,true,,,,,false,false,false,L1,low,57,false,46,B_count_only
R0940,10.XXXX/hciai.2024.0940,"[Count-only paper 940, 2024] Abstract <75 words — no index scores",2024,IJHCS,journal,conversational_ai,true,,,,,false,false,false,L1,low,58,false,9,B_count_only
R0941,10.XXXX/hciai.2024.0941,"[Count-only paper 941, 2024] Abstract <75 words — no index scores",2024,HCI Journal,journal,unclassified,false,,,,,false,false,false,L1,low,41,false,2,B_count_only
R0942,10.XXXX/hciai.2024.0942,"[Count-only paper 942, 2024] Abstract <75 words — no index scores",2024,UIST,conference,generative_ai,true,,,,,false,false,false,L1,low,53,false,9,B_count_only
R0943,10.XXXX/hciai.2024.0943,"[Count-only paper 943, 2024] Abstract <75 words — no index scores",2024,CHI,conference,classical_ml,false,,,,,false,false,false,L1,low,30,false,19,B_count_only
R0944,10.XXXX/hciai.2024.0944,"[Count-only paper 944, 2024] Abstract <75 words — no index scores",2024,CHI,conference,unclassified,false,,,,,false,false,false,L1,low,69,true,2,B_count_only
R0945,10.XXXX/hciai.2024.0945,"[Count-only paper 945, 2024] Abstract <75 words — no index scores",2024,CHI,conference,llm,true,,,,,false,false,false,L1,low,59,false,29,B_count_only
R0946,10.XXXX/hciai.2024.0946,"[Count-only paper 946, 2024] Abstract <75 words — no index scores",2024,CHI,conference,unclassified,false,,,,,false,false,false,L1,low,65,true,3,B_count_only
R0947,10.XXXX/hciai.2024.0947,"[Count-only paper 947, 2024] Abstract <75 words — no index scores",2024,UIST,conference,llm,true,,,,,false,false,false,L1,low,40,false,21,B_count_only
R0948,10.XXXX/hciai.2024.0948,"[Count-only paper 948, 2024] Abstract <75 words — no index scores",2024,HCI Journal,journal,llm,true,,,,,false,false,false,L1,low,27,true,11,B_count_only
R0949,10.XXXX/hciai.2024.0949,"[Count-only paper 949, 2024] Abstract <75 words — no index scores",2024,CSCW,conference,conversational_ai,true,,,,,false,false,false,L1,low,52,false,36,B_count_only
R0950,10.XXXX/hciai.2024.0950,"[Count-only paper 950, 2024] Abstract <75 words — no index scores",2024,UIST,conference,generative_ai,true,,,,,false,false,false,L1,low,27,false,0,B_count_only
R0951,10.XXXX/hciai.2024.0951,"[Count-only paper 951, 2024] Abstract <75 words — no index scores",2024,CHI,conference,conversational_ai,true,,,,,false,false,false,L1,low,21,false,33,B_count_only
R0952,10.XXXX/hciai.2024.0952,"[Count-only paper 952, 2024] Abstract <75 words — no index scores",2024,CSCW,conference,xai,false,,,,,false,false,false,L1,low,21,false,39,B_count_only
R0953,10.XXXX/hciai.2024.0953,"[Count-only paper 953, 2024] Abstract <75 words — no index scores",2024,CSCW,conference,generative_ai,true,,,,,false,false,false,L1,low,55,false,3,B_count_only
R0954,10.XXXX/hciai.2024.0954,"[Count-only paper 954, 2024] Abstract <75 words — no index scores",2024,CHI,conference,xai,false,,,,,false,false,false,L1,low,56,false,34,B_count_only
R0955,10.XXXX/hciai.2024.0955,"[Count-only paper 955, 2024] Abstract <75 words — no index scores",2024,CHI,conference,generative_ai,true,,,,,false,false,false,L1,low,29,false,24,B_count_only
R0956,10.XXXX/hciai.2024.0956,"[Count-only paper 956, 2024] Abstract <75 words — no index scores",2024,IJHCI,journal,llm,true,,,,,false,false,false,L1,low,70,true,58,B_count_only
R0957,10.XXXX/hciai.2024.0957,"[Count-only paper 957, 2024] Abstract <75 words — no index scores",2024,DIS,conference,llm,true,,,,,false,false,false,L1,low,22,true,4,B_count_only
R0958,10.XXXX/hciai.2024.0958,"[Count-only paper 958, 2024] Abstract <75 words — no index scores",2024,UIST,conference,conversational_ai,true,,,,,false,false,false,L1,low,73,false,3,B_count_only
R0959,10.XXXX/hciai.2024.0959,"[Count-only paper 959, 2024] Abstract <75 words — no index scores",2024,CHI,conference,llm,true,,,,,false,false,false,L1,low,50,false,0,B_count_only
R0960,10.XXXX/hciai.2024.0960,"[Count-only paper 960, 2024] Abstract <75 words — no index scores",2024,CSCW,conference,unclassified,false,,,,,false,false,false,L1,low,63,false,6,B_count_only
R0961,10.XXXX/hciai.2024.0961,"[Count-only paper 961, 2024] Abstract <75 words — no index scores",2024,IUI,conference,agentic_ai,true,,,,,false,false,false,L1,low,52,false,32,B_count_only
R0962,10.XXXX/hciai.2024.0962,"[Count-only paper 962, 2024] Abstract <75 words — no index scores",2024,CHI,conference,llm,true,,,,,false,false,false,L1,low,54,false,3,B_count_only
R0963,10.XXXX/hciai.2024.0963,"[Count-only paper 963, 2024] Abstract <75 words — no index scores",2024,CHI,conference,xai,false,,,,,false,false,false,L1,low,28,false,29,B_count_only
R0964,10.XXXX/hciai.2024.0964,"[Count-only paper 964, 2024] Abstract <75 words — no index scores",2024,IJHCI,journal,agentic_ai,true,,,,,false,false,false,L1,low,47,true,25,B_count_only
R0965,10.XXXX/hciai.2024.0965,"[Count-only paper 965, 2024] Abstract <75 words — no index scores",2024,BIT,journal,xai,false,,,,,false,false,false,L1,low,41,false,8,B_count_only
R0966,10.XXXX/hciai.2024.0966,"[Count-only paper 966, 2024] Abstract <75 words — no index scores",2024,IJHCI,journal,agentic_ai,true,,,,,false,false,false,L1,low,65,false,11,B_count_only
R0967,10.XXXX/hciai.2025.0967,"[Scored paper 967, 2025] Full titles available after pipeline run from OpenAlex",2025,CSCW,conference,agentic_ai,true,1,1,1,6,false,false,true,L2,low,149,true,21,B_scored
R0968,10.XXXX/hciai.2025.0968,"[Scored paper 968, 2025] Full titles available after pipeline run from OpenAlex",2025,CHI,conference,conversational_ai,true,4,3,1,3,true,true,false,L2,high,204,false,14,B_scored
R0969,10.XXXX/hciai.2025.0969,"[Scored paper 969, 2025] Full titles available after pipeline run from OpenAlex",2025,CSCW,conference,agentic_ai,true,4,0,1,4,false,true,false,L2,medium,89,false,29,B_scored
R0970,10.XXXX/hciai.2025.0970,"[Scored paper 970, 2025] Full titles available after pipeline run from OpenAlex",2025,IJHCS,journal,llm,true,5,4,1,4,false,true,true,L2,high,85,false,40,B_scored
R0971,10.XXXX/hciai.2025.0971,"[Scored paper 971, 2025] Full titles available after pipeline run from OpenAlex",2025,CHI,conference,generative_ai,true,5,2,2,4,true,false,false,L2,high,352,true,0,B_scored
R0972,10.XXXX/hciai.2025.0972,"[Scored paper 972, 2025] Full titles available after pipeline run from OpenAlex",2025,IJHCS,journal,unclassified,false,5,1,0,2,true,true,false,L2,medium,132,false,17,B_scored
R0973,10.XXXX/hciai.2025.0973,"[Scored paper 973, 2025] Full titles available after pipeline run from OpenAlex",2025,CHI,conference,generative_ai,true,1,2,2,4,false,false,true,L2,low,183,false,3,B_scored
R0974,10.XXXX/hciai.2025.0974,"[Scored paper 974, 2025] Full titles available after pipeline run from OpenAlex",2025,CHI,conference,conversational_ai,true,5,3,0,4,false,true,false,L2,high,87,true,40,B_scored
R0975,10.XXXX/hciai.2025.0975,"[Scored paper 975, 2025] Full titles available after pipeline run from OpenAlex",2025,CSCW,conference,llm,true,1,4,3,5,false,false,true,L2,low,165,false,62,B_scored
R0976,10.XXXX/hciai.2025.0976,"[Scored paper 976, 2025] Full titles available after pipeline run from OpenAlex",2025,IJHCS,journal,agentic_ai,true,5,2,0,4,false,true,true,L2,high,177,false,54,B_scored
R0977,10.XXXX/hciai.2025.0977,"[Scored paper 977, 2025] Full titles available after pipeline run from OpenAlex",2025,UIST,conference,agentic_ai,true,4,3,2,3,false,false,false,L2,high,134,false,38,B_scored
R0978,10.XXXX/hciai.2025.0978,"[Scored paper 978, 2025] Full titles available after pipeline run from OpenAlex",2025,CSCW,conference,agentic_ai,true,0,0,2,4,false,false,false,L2,low,314,true,6,B_scored
R0979,10.XXXX/hciai.2025.0979,"[Scored paper 979, 2025] Full titles available after pipeline run from OpenAlex",2025,IUI,conference,llm,true,5,1,1,3,true,true,false,L2,medium,191,false,26,B_scored
R0980,10.XXXX/hciai.2025.0980,"[Scored paper 980, 2025] Full titles available after pipeline run from OpenAlex",2025,IJHCI,journal,agentic_ai,true,5,3,1,3,false,true,false,L2,high,371,true,67,B_scored
R0981,10.XXXX/hciai.2025.0981,"[Scored paper 981, 2025] Full titles available after pipeline run from OpenAlex",2025,IJHCI,journal,unclassified,false,4,4,2,3,true,false,false,L2,high,148,true,25,B_scored
R0982,10.XXXX/hciai.2025.0982,"[Scored paper 982, 2025] Full titles available after pipeline run from OpenAlex",2025,CSCW,conference,agentic_ai,true,0,1,0,2,false,false,false,L2,low,326,true,98,B_scored
R0983,10.XXXX/hciai.2025.0983,"[Scored paper 983, 2025] Full titles available after pipeline run from OpenAlex",2025,UIST,conference,generative_ai,true,5,1,2,4,false,false,false,L2,medium,199,false,20,B_scored
R0984,10.XXXX/hciai.2025.0984,"[Scored paper 984, 2025] Full titles available after pipeline run from OpenAlex",2025,CHI,conference,unclassified,false,4,1,2,4,false,false,false,L2,medium,143,true,17,B_scored
R0985,10.XXXX/hciai.2025.0985,"[Scored paper 985, 2025] Full titles available after pipeline run from OpenAlex",2025,IUI,conference,unclassified,false,5,3,3,2,false,false,false,L2,high,271,false,32,B_scored
R0986,10.XXXX/hciai.2025.0986,"[Scored paper 986, 2025] Full titles available after pipeline run from OpenAlex",2025,TOCHI,journal,generative_ai,true,5,0,1,4,false,true,true,L2,medium,307,false,8,B_scored
R0987,10.XXXX/hciai.2025.0987,"[Scored paper 987, 2025] Full titles available after pipeline run from OpenAlex",2025,TOCHI,journal,agentic_ai,true,4,2,3,4,true,false,false,L2,high,346,false,33,B_scored
R0988,10.XXXX/hciai.2025.0988,"[Scored paper 988, 2025] Full titles available after pipeline run from OpenAlex",2025,IJHCS,journal,llm,true,5,4,1,4,false,true,false,L2,high,249,true,25,B_scored
R0989,10.XXXX/hciai.2025.0989,"[Scored paper 989, 2025] Full titles available after pipeline run from OpenAlex",2025,BIT,journal,unclassified,false,5,1,0,4,false,true,true,L2,medium,193,false,0,B_scored
R0990,10.XXXX/hciai.2025.0990,"[Scored paper 990, 2025] Full titles available after pipeline run from OpenAlex",2025,UIST,conference,generative_ai,true,4,2,0,4,false,true,false,L2,high,331,true,39,B_scored
R0991,10.XXXX/hciai.2025.0991,"[Scored paper 991, 2025] Full titles available after pipeline run from OpenAlex",2025,CHI,conference,agentic_ai,true,5,1,0,5,false,true,false,L2,medium,126,true,37,B_scored
R0992,10.XXXX/hciai.2025.0992,"[Scored paper 992, 2025] Full titles available after pipeline run from OpenAlex",2025,CHI,conference,conversational_ai,true,4,4,0,3,false,true,false,L2,high,298,false,0,B_scored
R0993,10.XXXX/hciai.2025.0993,"[Scored paper 993, 2025] Full titles available after pipeline run from OpenAlex",2025,CSCW,conference,conversational_ai,true,4,0,3,5,false,false,true,L2,medium,207,true,59,B_scored
R0994,10.XXXX/hciai.2025.0994,"[Scored paper 994, 2025] Full titles available after pipeline run from OpenAlex",2025,CHI,conference,generative_ai,true,5,3,2,3,false,false,true,L2,high,326,true,56,B_scored
R0995,10.XXXX/hciai.2025.0995,"[Scored paper 995, 2025] Full titles available after pipeline run from OpenAlex",2025,CHI,conference,xai,false,4,0,0,4,true,true,false,L2,medium,338,false,3,B_scored
R0996,10.XXXX/hciai.2025.0996,"[Scored paper 996, 2025] Full titles available after pipeline run from OpenAlex",2025,HCI Journal,journal,agentic_ai,true,5,3,3,4,false,false,true,L2,high,275,false,88,B_scored
R0997,10.XXXX/hciai.2025.0997,"[Scored paper 997, 2025] Full titles available after pipeline run from OpenAlex",2025,CSCW,conference,agentic_ai,true,3,2,2,5,false,false,false,L2,high,363,false,20,B_scored
R0998,10.XXXX/hciai.2025.0998,"[Scored paper 998, 2025] Full titles available after pipeline run from OpenAlex",2025,UIST,conference,classical_ml,false,5,1,2,5,false,false,true,L2,medium,326,true,47,B_scored
R0999,10.XXXX/hciai.2025.0999,"[Scored paper 999, 2025] Full titles available after pipeline run from OpenAlex",2025,CHI,conference,llm,true,4,2,3,4,false,false,true,L2,high,86,false,17,B_scored
R1000,10.XXXX/hciai.2025.1000,"[Scored paper 1000, 2025] Full titles available after pipeline run from OpenAlex",2025,UIST,conference,agentic_ai,true,4,0,2,3,true,false,false,L2,medium,282,false,6,B_scored
R1001,10.XXXX/hciai.2025.1001,"[Scored paper 1001, 2025] Full titles available after pipeline run from OpenAlex",2025,TOCHI,journal,agentic_ai,true,5,0,2,4,false,false,true,L2,medium,289,false,40,B_scored
R1002,10.XXXX/hciai.2025.1002,"[Scored paper 1002, 2025] Full titles available after pipeline run from OpenAlex",2025,HCI Journal,journal,llm,true,4,2,3,4,true,false,true,L2,high,303,false,29,B_scored
R1003,10.XXXX/hciai.2025.1003,"[Scored paper 1003, 2025] Full titles available after pipeline run from OpenAlex",2025,CSCW,conference,llm,true,0,0,1,2,false,false,false,L2,low,268,false,24,B_scored
R1004,10.XXXX/hciai.2025.1004,"[Scored paper 1004, 2025] Full titles available after pipeline run from OpenAlex",2025,TOCHI,journal,agentic_ai,true,5,0,3,2,false,false,true,L2,medium,97,false,13,B_scored
R1005,10.XXXX/hciai.2025.1005,"[Scored paper 1005, 2025] Full titles available after pipeline run from OpenAlex",2025,CHI,conference,llm,true,5,3,1,5,false,true,false,L2,high,155,true,28,B_scored
R1006,10.XXXX/hciai.2025.1006,"[Scored paper 1006, 2025] Full titles available after pipeline run from OpenAlex",2025,CSCW,conference,generative_ai,true,4,1,3,4,false,false,true,L2,medium,162,true,28,B_scored
R1007,10.XXXX/hciai.2025.1007,"[Scored paper 1007, 2025] Full titles available after pipeline run from OpenAlex",2025,BIT,journal,xai,false,5,1,1,3,false,true,false,L2,medium,380,false,89,B_scored
R1008,10.XXXX/hciai.2025.1008,"[Scored paper 1008, 2025] Full titles available after pipeline run from OpenAlex",2025,IwC,journal,unclassified,false,4,4,2,5,true,false,false,L2,high,298,true,7,B_scored
R1009,10.XXXX/hciai.2025.1009,"[Scored paper 1009, 2025] Full titles available after pipeline run from OpenAlex",2025,TOCHI,journal,generative_ai,true,0,2,0,6,true,false,false,L2,low,237,false,23,B_scored
R1010,10.XXXX/hciai.2025.1010,"[Scored paper 1010, 2025] Full titles available after pipeline run from OpenAlex",2025,IwC,journal,xai,false,5,0,1,2,true,true,true,L2,medium,373,false,11,B_scored
R1011,10.XXXX/hciai.2025.1011,"[Scored paper 1011, 2025] Full titles available after pipeline run from OpenAlex",2025,IJHCS,journal,unclassified,false,5,2,0,4,false,true,false,L2,high,283,false,43,B_scored
R1012,10.XXXX/hciai.2025.1012,"[Scored paper 1012, 2025] Full titles available after pipeline run from OpenAlex",2025,DIS,conference,generative_ai,true,4,5,0,4,false,true,true,L2,high,293,false,10,B_scored
R1013,10.XXXX/hciai.2025.1013,"[Scored paper 1013, 2025] Full titles available after pipeline run from OpenAlex",2025,CHI,conference,generative_ai,true,4,1,0,3,true,true,false,L2,medium,148,true,57,B_scored
R1014,10.XXXX/hciai.2025.1014,"[Scored paper 1014, 2025] Full titles available after pipeline run from OpenAlex",2025,UIST,conference,xai,false,4,0,0,5,false,true,false,L2,medium,175,true,21,B_scored
R1015,10.XXXX/hciai.2025.1015,"[Scored paper 1015, 2025] Full titles available after pipeline run from OpenAlex",2025,CHI,conference,agentic_ai,true,5,2,2,2,false,false,true,L2,high,289,false,36,B_scored
R1016,10.XXXX/hciai.2025.1016,"[Scored paper 1016, 2025] Full titles available after pipeline run from OpenAlex",2025,IUI,conference,agentic_ai,true,5,3,2,4,false,false,false,L2,high,123,false,16,B_scored
R1017,10.XXXX/hciai.2025.1017,"[Scored paper 1017, 2025] Full titles available after pipeline run from OpenAlex",2025,IUI,conference,llm,true,1,0,2,4,false,false,false,L2,low,131,true,13,B_scored
R1018,10.XXXX/hciai.2025.1018,"[Scored paper 1018, 2025] Full titles available after pipeline run from OpenAlex",2025,TOCHI,journal,unclassified,false,3,3,3,6,true,false,false,L2,high,101,true,17,B_scored
R1019,10.XXXX/hciai.2025.1019,"[Scored paper 1019, 2025] Full titles available after pipeline run from OpenAlex",2025,IUI,conference,agentic_ai,true,4,1,1,4,true,true,false,L2,medium,216,false,9,B_scored
R1020,10.XXXX/hciai.2025.1020,"[Scored paper 1020, 2025] Full titles available after pipeline run from OpenAlex",2025,UIST,conference,agentic_ai,true,1,4,3,4,false,false,true,L2,low,255,false,55,B_scored
R1021,10.XXXX/hciai.2025.1021,"[Scored paper 1021, 2025] Full titles available after pipeline run from OpenAlex",2025,TOCHI,journal,llm,true,4,0,0,2,false,true,false,L2,medium,109,false,66,B_scored
R1022,10.XXXX/hciai.2025.1022,"[Scored paper 1022, 2025] Full titles available after pipeline run from OpenAlex",2025,CHI,conference,xai,false,5,0,2,3,false,false,false,L2,medium,285,false,36,B_scored
R1023,10.XXXX/hciai.2025.1023,"[Scored paper 1023, 2025] Full titles available after pipeline run from OpenAlex",2025,IUI,conference,agentic_ai,true,5,4,2,3,false,false,false,L2,high,223,false,22,B_scored
R1024,10.XXXX/hciai.2025.1024,"[Scored paper 1024, 2025] Full titles available after pipeline run from OpenAlex",2025,UIST,conference,classical_ml,false,5,0,2,3,false,false,false,L2,medium,323,false,20,B_scored
R1025,10.XXXX/hciai.2025.1025,"[Scored paper 1025, 2025] Full titles available after pipeline run from OpenAlex",2025,IUI,conference,agentic_ai,true,5,3,1,4,true,true,true,L2,high,244,true,15,B_scored
R1026,10.XXXX/hciai.2025.1026,"[Scored paper 1026, 2025] Full titles available after pipeline run from OpenAlex",2025,IJHCS,journal,generative_ai,true,4,1,1,4,false,true,false,L2,medium,307,true,35,B_scored
R1027,10.XXXX/hciai.2025.1027,"[Scored paper 1027, 2025] Full titles available after pipeline run from OpenAlex",2025,IJHCS,journal,llm,true,3,0,1,4,false,true,false,L2,medium,323,false,69,B_scored
R1028,10.XXXX/hciai.2025.1028,"[Scored paper 1028, 2025] Full titles available after pipeline run from OpenAlex",2025,TOCHI,journal,generative_ai,true,1,3,1,2,false,false,false,L2,low,179,false,70,B_scored
R1029,10.XXXX/hciai.2025.1029,"[Scored paper 1029, 2025] Full titles available after pipeline run from OpenAlex",2025,IJHCS,journal,llm,true,4,3,1,3,false,true,false,L2,high,96,true,30,B_scored
R1030,10.XXXX/hciai.2025.1030,"[Scored paper 1030, 2025] Full titles available after pipeline run from OpenAlex",2025,TOCHI,journal,generative_ai,true,5,1,3,3,false,false,false,L2,medium,319,true,5,B_scored
R1031,10.XXXX/hciai.2025.1031,"[Scored paper 1031, 2025] Full titles available after pipeline run from OpenAlex",2025,TOCHI,journal,generative_ai,true,5,3,1,4,false,true,true,L2,high,188,true,73,B_scored
R1032,10.XXXX/hciai.2025.1032,"[Scored paper 1032, 2025] Full titles available after pipeline run from OpenAlex",2025,CHI,conference,agentic_ai,true,5,2,2,3,false,false,true,L2,high,94,true,90,B_scored
R1033,10.XXXX/hciai.2025.1033,"[Scored paper 1033, 2025] Full titles available after pipeline run from OpenAlex",2025,IJHCS,journal,llm,true,4,3,2,3,false,false,false,L2,high,211,false,71,B_scored
R1034,10.XXXX/hciai.2025.1034,"[Scored paper 1034, 2025] Full titles available after pipeline run from OpenAlex",2025,TOCHI,journal,llm,true,1,0,2,3,false,false,false,L2,low,331,true,3,B_scored
R1035,10.XXXX/hciai.2025.1035,"[Scored paper 1035, 2025] Full titles available after pipeline run from OpenAlex",2025,HCI Journal,journal,agentic_ai,true,0,3,3,2,false,false,false,L2,low,113,false,17,B_scored
R1036,10.XXXX/hciai.2025.1036,"[Scored paper 1036, 2025] Full titles available after pipeline run from OpenAlex",2025,TOCHI,journal,generative_ai,true,5,1,2,5,false,false,true,L2,medium,367,false,1,B_scored
R1037,10.XXXX/hciai.2025.1037,"[Scored paper 1037, 2025] Full titles available after pipeline run from OpenAlex",2025,CSCW,conference,llm,true,4,2,1,4,false,true,false,L2,high,137,true,17,B_scored
R1038,10.XXXX/hciai.2025.1038,"[Scored paper 1038, 2025] Full titles available after pipeline run from OpenAlex",2025,IJHCS,journal,agentic_ai,true,4,0,2,2,false,false,true,L2,medium,268,true,8,B_scored
R1039,10.XXXX/hciai.2025.1039,"[Scored paper 1039, 2025] Full titles available after pipeline run from OpenAlex",2025,TOCHI,journal,generative_ai,true,0,1,0,4,false,false,false,L2,low,354,true,6,B_scored
R1040,10.XXXX/hciai.2025.1040,"[Scored paper 1040, 2025] Full titles available after pipeline run from OpenAlex",2025,IJHCS,journal,conversational_ai,true,4,2,0,4,false,true,false,L2,high,144,false,2,B_scored
R1041,10.XXXX/hciai.2025.1041,"[Scored paper 1041, 2025] Full titles available after pipeline run from OpenAlex",2025,UIST,conference,llm,true,5,0,2,3,false,false,false,L2,medium,315,true,33,B_scored
R1042,10.XXXX/hciai.2025.1042,"[Scored paper 1042, 2025] Full titles available after pipeline run from OpenAlex",2025,CHI,conference,unclassified,false,3,2,0,3,false,true,true,L2,high,155,false,53,B_scored
R1043,10.XXXX/hciai.2025.1043,"[Scored paper 1043, 2025] Full titles available after pipeline run from OpenAlex",2025,IJHCS,journal,agentic_ai,true,1,0,1,5,false,false,true,L2,low,243,true,39,B_scored
R1044,10.XXXX/hciai.2025.1044,"[Scored paper 1044, 2025] Full titles available after pipeline run from OpenAlex",2025,IJHCI,journal,xai,false,5,0,2,4,false,false,false,L2,medium,324,false,28,B_scored
R1045,10.XXXX/hciai.2025.1045,"[Scored paper 1045, 2025] Full titles available after pipeline run from OpenAlex",2025,HCI Journal,journal,conversational_ai,true,5,2,2,4,true,false,true,L2,high,250,true,7,B_scored
R1046,10.XXXX/hciai.2025.1046,"[Scored paper 1046, 2025] Full titles available after pipeline run from OpenAlex",2025,HCI Journal,journal,agentic_ai,true,1,2,2,2,false,false,false,L2,low,106,false,33,B_scored
R1047,10.XXXX/hciai.2025.1047,"[Scored paper 1047, 2025] Full titles available after pipeline run from OpenAlex",2025,TOCHI,journal,llm,true,5,1,0,2,false,true,false,L2,medium,161,false,8,B_scored
R1048,10.XXXX/hciai.2025.1048,"[Scored paper 1048, 2025] Full titles available after pipeline run from OpenAlex",2025,TOCHI,journal,llm,true,5,2,1,4,false,true,false,L2,high,280,false,6,B_scored
R1049,10.XXXX/hciai.2025.1049,"[Scored paper 1049, 2025] Full titles available after pipeline run from OpenAlex",2025,TOCHI,journal,xai,false,5,3,2,4,false,false,false,L2,high,360,false,61,B_scored
R1050,10.XXXX/hciai.2025.1050,"[Scored paper 1050, 2025] Full titles available after pipeline run from OpenAlex",2025,IUI,conference,xai,false,4,2,0,5,false,true,false,L2,high,235,false,31,B_scored
R1051,10.XXXX/hciai.2025.1051,"[Scored paper 1051, 2025] Full titles available after pipeline run from OpenAlex",2025,TOCHI,journal,xai,false,4,5,3,4,false,false,false,L2,high,154,true,29,B_scored
R1052,10.XXXX/hciai.2025.1052,"[Scored paper 1052, 2025] Full titles available after pipeline run from OpenAlex",2025,TOCHI,journal,llm,true,4,1,1,3,false,true,false,L2,medium,374,true,37,B_scored
R1053,10.XXXX/hciai.2025.1053,"[Scored paper 1053, 2025] Full titles available after pipeline run from OpenAlex",2025,CSCW,conference,xai,false,5,2,0,2,false,true,false,L2,high,166,false,99,B_scored
R1054,10.XXXX/hciai.2025.1054,"[Scored paper 1054, 2025] Full titles available after pipeline run from OpenAlex",2025,CHI,conference,unclassified,false,4,2,1,5,false,true,false,L2,high,343,false,55,B_scored
R1055,10.XXXX/hciai.2025.1055,"[Scored paper 1055, 2025] Full titles available after pipeline run from OpenAlex",2025,IUI,conference,llm,true,1,3,2,3,true,false,false,L2,low,97,true,1,B_scored
R1056,10.XXXX/hciai.2025.1056,"[Scored paper 1056, 2025] Full titles available after pipeline run from OpenAlex",2025,IUI,conference,llm,true,4,3,1,4,false,true,false,L2,high,272,false,74,B_scored
R1057,10.XXXX/hciai.2025.1057,"[Scored paper 1057, 2025] Full titles available after pipeline run from OpenAlex",2025,CHI,conference,agentic_ai,true,1,4,2,4,false,false,true,L2,low,275,true,2,B_scored
R1058,10.XXXX/hciai.2025.1058,"[Scored paper 1058, 2025] Full titles available after pipeline run from OpenAlex",2025,CHI,conference,xai,false,1,3,2,3,false,false,false,L2,low,330,false,42,B_scored
R1059,10.XXXX/hciai.2025.1059,"[Scored paper 1059, 2025] Full titles available after pipeline run from OpenAlex",2025,IUI,conference,llm,true,5,0,0,3,true,true,false,L2,medium,325,true,20,B_scored
R1060,10.XXXX/hciai.2025.1060,"[Scored paper 1060, 2025] Full titles available after pipeline run from OpenAlex",2025,CHI,conference,generative_ai,true,1,4,1,2,false,false,false,L2,low,302,true,43,B_scored
R1061,10.XXXX/hciai.2025.1061,"[Scored paper 1061, 2025] Full titles available after pipeline run from OpenAlex",2025,TOCHI,journal,agentic_ai,true,5,0,2,4,false,false,false,L2,medium,355,true,24,B_scored
R1062,10.XXXX/hciai.2025.1062,"[Scored paper 1062, 2025] Full titles available after pipeline run from OpenAlex",2025,DIS,conference,xai,false,5,3,2,4,false,false,false,L2,high,351,false,24,B_scored
R1063,10.XXXX/hciai.2025.1063,"[Scored paper 1063, 2025] Full titles available after pipeline run from OpenAlex",2025,TOCHI,journal,agentic_ai,true,0,2,2,4,false,false,false,L2,low,143,false,35,B_scored
R1064,10.XXXX/hciai.2025.1064,"[Scored paper 1064, 2025] Full titles available after pipeline run from OpenAlex",2025,CHI,conference,xai,false,4,3,1,5,false,true,false,L2,high,172,true,6,B_scored
R1065,10.XXXX/hciai.2025.1065,"[Scored paper 1065, 2025] Full titles available after pipeline run from OpenAlex",2025,CHI,conference,generative_ai,true,1,0,1,4,false,false,false,L2,low,162,true,19,B_scored
R1066,10.XXXX/hciai.2025.1066,"[Scored paper 1066, 2025] Full titles available after pipeline run from OpenAlex",2025,CHI,conference,agentic_ai,true,5,1,3,5,false,false,false,L2,medium,232,false,13,B_scored
R1067,10.XXXX/hciai.2025.1067,"[Scored paper 1067, 2025] Full titles available after pipeline run from OpenAlex",2025,HCI Journal,journal,generative_ai,true,4,2,1,3,false,true,true,L3,high,233,true,93,B_scored
R1068,10.XXXX/hciai.2025.1068,"[Scored paper 1068, 2025] Full titles available after pipeline run from OpenAlex",2025,CSCW,conference,llm,true,4,0,1,3,false,true,true,L2,medium,151,false,7,B_scored
R1069,10.XXXX/hciai.2025.1069,"[Scored paper 1069, 2025] Full titles available after pipeline run from OpenAlex",2025,IJHCI,journal,conversational_ai,true,0,2,1,3,false,false,true,L2,low,355,false,2,B_scored
R1070,10.XXXX/hciai.2025.1070,"[Scored paper 1070, 2025] Full titles available after pipeline run from OpenAlex",2025,CHI,conference,llm,true,4,2,1,3,false,true,false,L2,high,152,true,65,B_scored
R1071,10.XXXX/hciai.2025.1071,"[Scored paper 1071, 2025] Full titles available after pipeline run from OpenAlex",2025,IUI,conference,conversational_ai,true,4,1,1,2,false,true,false,L2,medium,263,true,17,B_scored
R1072,10.XXXX/hciai.2025.1072,"[Scored paper 1072, 2025] Full titles available after pipeline run from OpenAlex",2025,DIS,conference,conversational_ai,true,4,0,1,3,false,true,true,L2,medium,163,false,45,B_scored
R1073,10.XXXX/hciai.2025.1073,"[Scored paper 1073, 2025] Full titles available after pipeline run from OpenAlex",2025,UIST,conference,generative_ai,true,4,4,1,4,false,true,true,L2,high,354,true,2,B_scored
